DJI（互联网泡沫）,DJI（经济大萧条）,DJI（87年，可能得省略）,DJI（08年金融危机）,N225（房地产泡沫）,CHL（智利金融危机）,China（中国08年）,HK（9798年东南亚危机）,China（中国15年）
9836.39,354.42,1283.13,,26893.57,4826.95,,9570.4,
9822.24,361.49,1279.04,,26671.45,4829.69,,9497.8,
10006.78,365.2,1275.84,,26657,4822.35,,9382.6,
9913.26,367.67,1277.5,,26864.09,4796.52,,9292.8,
9786.16,365.55,1286.11,,26828.16,4786.7,,9267.6,
9832.51,369.95,1281.03,,26837.12,4815.51,,9121.5,
10007.33,374.61,1284.01,,27213.45,4871.56,,9103.2,
9963.49,374.46,1299.36,,27246.77,4847.2,,9364.8,
10085.31,373.79,1289.53,,27191.97,4841.27,,9262,
10197.7,372.06,1291.85,,27434.12,4855.9,,9314,
10173.84,376.18,1280.37,,27669.72,4877.21,,9278.7,
10339.51,380.33,1271.53,,27534.39,4907.56,,9243.7,
10395.01,381.17,1269.66,,27264.3,4949.26,,9159,
10411.66,379.61,1268.55,,27412.25,4949.26,,9224.4,
10462.72,369.77,1271.75,,27161.05,4943.07,,9201.3,
10493.89,376.29,1261.7,,27212.58,4944.65,,9199.5,
10440.53,374.93,1260.05,,27468.31,4947.21,,9151.4,
10448.55,367.29,1247.35,,27759.87,4949.64,,9200.1,
10581.42,370.91,1249.67,,27819.98,4971.98,,9206.5,
10727.18,366.35,1271.09,,27767.58,4987.7,,9138.2,
10689.67,366.85,1265.24,,27373.24,5018.13,,9182.5,
10718.59,372.39,1268.22,,27393.85,5036.6,,9407.3,
10831.71,368.52,1267.45,,27249.76,5089.38,,9376.9,
10845.45,370.9,1259.94,,27312.66,5161.34,,9632.3,
10878.38,369.97,1259.72,,27443.65,5193.5,,9727.5,
10789.04,362.05,1264.91,,27428.24,5172.64,,9670,
11014.69,359,1260.71,,27290.49,5202.4,,9639.6,
10886.11,352.61,1266.78,,27223.1,5260.3,,9742.4,
10955.41,352.57,1272.75,,27416.7,5320.15,,9728,
10946.82,355.95,1265.68,,27703.91,5387.67,,9634,
11031.59,344.87,1258.06,,27869.36,5387.67,,9617,
11007.25,343.45,1259.05,,27821.54,5519.8,,9418.9,
11026.15,342.57,1252.98,,27996.24,5519.8,,9423.2,
11000.37,344.5,1253.86,,27967.32,5672.49,,9410.2,
11107.19,329.95,1259.94,,27912.65,5641.81,,9288,
10913.32,325.17,1263.69,,28072.02,5679.56,,9359.1,
10853.47,345.72,1265.68,,27920.36,5560.35,,9355,
10836.95,345,1266.78,,28036.54,5571.9,,9361.3,
10887.39,346.66,1269.55,,28061.8,5594.8,,9451.7,
10866.74,352.86,1272.31,,28093.52,5511.32,,9453.4,
10829.28,352.69,1265.13,,28147.32,5517.91,,9385.3,
10654.67,350.97,1266.56,,28342.46,5589.23,,9410.1,
10531.09,347.24,1266.56,,28139.03,5624.48,,9379.7,
10702.16,336.13,1278.71,,27925.57,5671.89,,9362.8,
10466.93,341.86,1278.49,,27860.78,5671.89,,9318.4,
10559.74,333.29,1284.78,,27732.93,5630.49,,9303.8,
10596.26,320.91,1275.18,,27750.39,5599.29,,9301.7,
10577.89,326.51,1259.72,,27435.01,5571.04,,9142.6,
10663.69,305.85,1258.06,,27398.09,5562.53,,9006.9,
10799.84,299.47,1242.05,,27607.33,5594.97,,8924.3,
10909.38,301.22,1242.27,,27769.4,5633.72,,8931.3,
10765.64,260.64,1247.24,,27503.53,5650.57,,8985.1,
10690.29,230.07,1247.79,,27360.39,5597.12,,8896.7,
10621.27,258.47,1252.75,,27577.17,5673.31,,8895.8,
10490.51,273.51,1249.78,,27766.6,5660.07,,8900.5,
10563.33,257.68,1260.27,,27728.13,5666.03,,8947.2,
10594.99,232.13,1274.18,,27917.08,5724.1,,9132.6,
10784.95,238.19,1277.5,,27985.99,5713.78,,9058.3,
10841.63,236.53,1273.3,,28099.84,5755.07,,9080.4,
10855.56,220.39,1273.52,,28020.1,5681.79,,9152.9,
10815.98,209.74,1278.05,,28084.08,5599.04,,9197.2,
10721.63,198.69,1285.34,,27913.79,5632.31,,9179.9,
10666.86,217.28,1304.88,,27662.12,5632.31,,9196.5,
10534.83,228.73,1309.7,,27149.03,5667.41,,9253,
10552.56,227.56,1303.76,,27553.98,5715.6,,9222.9,
10655.15,234.02,1296.71,,27676.14,5698.62,,9194.7,
10815.35,241.23,1301.97,,27285.01,5622.26,,9279,
10970.8,248.49,1301.52,,27183.53,5622.26,,9393.2,
11066.42,245.74,1302.98,,27303.76,5550.76,,9439,
11139.24,243.44,1305.78,,27738.57,5583,,9434.8,
11135.12,235.35,1315.41,,27796.09,5622.04,,9581.4,
11187.36,238.95,1310.93,,27911.63,5622.04,,9680.1,
11126.89,241.7,1315.3,,28326.31,5592.96,,9797.4,
11193.7,249.61,1320.56,,28366.33,5582.02,,9770.1,
11200.98,254.64,1327.28,,28348.45,5567.08,,9646.1,
11175.02,251.51,1316.42,,28292.66,5572.1,,9631,
11148.1,260.12,1318.44,,28423.38,5542.61,,9536.3,
11186.41,259.18,1313.84,,28253.12,5529.13,,9541.9,
11209.84,262.2,1306.34,,28170.36,5506.7,,9497.9,
11187.68,258.44,1290.1,,27554.87,5448.49,,9583.3,
10996.13,243.14,1300.96,,27784.98,5390.63,,9650.6,
11002.78,249.6,1298.39,,27833.51,5352.76,,9600.6,
10969.22,245.88,1304.77,,27901.29,5448.72,,9646.3,
10910.96,249.58,1297.38,,27896.55,5490.26,,9725,
10863.16,246.84,1299.73,,28178.86,5425.46,,9805.5,
10979.04,240.42,1324.48,,28129.36,5405.31,,9940,
10972.07,230.89,1320.56,,28209.42,5396.32,,9888,
10791.29,232.65,1323.03,,28079.18,5425.17,,9873.9,
10655.15,234.07,1323.81,,27919.95,5408.64,,9863.4,
10645.96,240.96,1332.21,,27799.67,5466.4,,9730.9,
10677.31,240.66,1335.46,,27870.44,5444.43,,9635.1,
10674.77,241.06,1337.14,,27565.41,5444.43,,9685.1,
10793.82,248.48,1334.01,,27379.1,5433.61,,9883.8,
10714.03,244.2,1326.39,,27511.65,5332.73,,10009.3,
10707.7,247.19,1334.45,,27365.95,5130.83,,10032.9,
10655.15,248.1,1328.41,,26934.26,5228.63,,9973.7,
10787.8,246.5,1321.91,,27116.5,5405.02,,9981.6,
10789.39,245.7,1332.89,,27341.58,5405.02,,9895.2,
10973.65,249.68,1337.7,,27320.51,5405.02,,9880.5,
11046.79,250.03,1338.6,,27504.01,5516.21,,9775.7,
11117.08,249.62,1335.46,,27740.11,5440.43,,9841.1,
10991.38,250.44,1347.89,,27647.1,5382.73,,9774.5,
10963.84,251.54,1357.97,,27756.74,5406.17,,9680.8,
11100.61,248.99,1350.92,,27794.16,5381.3,,9672.4,
11299.76,246.33,1359.54,,27805.67,5417.73,,9782.4,
11283.3,247.31,1357.64,,27866.38,5442.59,,9749.4,
11326.04,249.58,1351.81,,27901,5437.89,,9855.8,
11198.45,250.19,1348.9,,27548.58,5442.55,,9736.1,
11090.17,253.52,1353.61,,27712.66,5344.02,,9732.4,
10914.13,256.31,1357.08,,27428.31,5411.6,,9562.5,
10829.28,260.93,1343.86,,27333.75,5467.35,,9497.8,
10937.88,257.9,1346.1,,27499.56,5476.43,,9411.9,
10843.21,262.18,1347.45,,27752.01,5514.94,,9385.2,
11078.45,263.28,1355.62,,27700.13,5484.86,,9407.4,
11034.13,267.14,1353.05,,27923.67,5477.06,,9431.4,
11036.34,266.54,1346.89,,27545.53,5456.7,,9367.7,
11079.4,268.48,1325.16,,27501.02,5423,,9287.9,
11028.43,272.06,1325.04,,27405.49,5412.04,,9373.9,
11030.33,268.56,1329.86,,27172.34,5405.38,,9452.1,
10910.33,267.82,1320.79,,27258.27,5303.48,,9501.6,
10801.42,268.56,1314.29,,27469.6,5263.59,,9505.7,
10737.46,271.05,1315.3,,27409.37,5146.86,,9488.8,
10803.63,272.27,1316.98,,27273.3,5192.03,,9523.9,
10823.9,271.52,1317.76,,27306.57,5221.21,,9623.8,
10598.47,270.54,1312.72,,27268.74,5225.21,,9617.3,
10524.07,270.73,1312.5,,27141.98,5215.78,,9813.3,
10318.59,268.46,1323.7,,27293.67,5287.71,,9862.6,
10279.33,263.41,1329.53,,27390.55,5374.51,,9940.6,
10303.39,265.81,1318.1,,27401.42,5336.46,,9975.4,
10275.53,262.47,1318.32,,27281.54,5319.82,,9898.9,
10213.48,262.8,1317.65,,27421.49,5287.22,,9864,
10336.95,269.06,1322.47,,27620.6,5169.5,,9863.6,
10273,269.39,1331.09,,27722.92,5104.1,,9835.2,
10401.23,271.11,1335.13,,27741.34,5007.4,,9927.8,
10400.59,271.11,1334.01,,27982.54,4882.3,,9920.9,
10588.34,273.51,1329.19,,28013.67,4725.5,,9912.8,
10537.05,270.59,1326.72,,27985.26,4576.9,,9858.7,
10649.76,274.51,1325.83,,27953.25,4819.7,,9806.6,
10648.18,275.57,1335.69,,27866.36,4980.23,,9705.9,
10417.06,276.85,1339.27,,28007.27,5235.48,,9877.9,
10232.16,276.25,1333.45,,28212.78,5173.09,,9907.6,
10286.61,272.13,1319.44,,28166.42,5225.59,,9932.2,
10019.71,273.47,1312.39,,28489.57,5211.79,,9985.2,
10116.28,271.34,1307.68,,28520.9,5203.5,,9998.2,
10204.93,274.26,1309.14,,28829.41,5210.3,,10073.4,
10392.36,277.27,1298.16,,28996.12,5232.1,,10204.9,
10297.69,277.88,1300.4,,29076.81,5247.2,,10397.4,
10470.25,279.41,1306.79,,29180.2,5382.18,,10573.9,
10349.93,280.55,1297.94,,29284.26,5304.67,,10529.9,
10302.13,279.11,1316.31,,29430.12,5303.21,,10466.7,
10394.89,280.5,1321.12,,29430,5297.34,,10427.2,
10622.53,283.22,1312.05,,29340.03,5328.45,,10304.6,
10729.86,281.63,1320.79,,29406.65,5275.5,,10429.8,
10648.51,283.85,1328.63,,28983.32,5254.79,,10540,
10581.84,286.1,1340.95,,29318.3,5293.39,,10634.5,
10609.06,287.11,1333.67,,29578.9,5365.36,,10671.2,
10639.64,285.27,1333.11,,29541.46,5376.6,,10593.8,
10704.48,285.77,1328.74,,29532.25,5373.18,,10536.5,
10718.85,288.35,1324.37,,29614.68,5364.83,,10764.1,
10617.32,290.19,1325.49,,29669.38,5352.9,,10955.3,
10597.74,288.36,1326.72,,30050.82,5335.86,,10957.2,
10595.3,291.15,1328.07,,29758.9,5320.15,,10960.2,
10769.32,292.19,1339.94,,29793.42,5320.15,,11103.1,
10760.75,292.65,1354.73,,29672.29,5306.91,,11111.9,
10932.33,293.18,1350.81,,29597.81,5314.95,,11059,
10883.09,293.26,1368.5,,29754.73,5284.2,,11201.5,
11035.7,292.2,1369.29,,29705.75,5304.83,,11359.7,
11003.89,294.07,1368.84,,29536.71,5357.08,,11362.8,
11089.52,288.23,1364.14,,29470.08,5422.51,,11469.4,
10995.63,290.01,1364.36,,29567.94,5477.42,,11484.1,
11008.17,288.78,1367.16,,29698.19,5476,,11391.4,
10988.91,286.18,1362.34,,29774.61,5480.5,,11388.6,
10947.92,285.76,1356.52,,29686.26,5468,,11331.8,
10877.81,276.94,1359.99,,29868.01,5468,,11310.3,
10998.39,278.43,1368.73,,30050.93,5445.52,,11256.6,
11039.06,279.23,1375.57,,30159,5511.39,,11200.2,
11286.18,274.59,1374.31,,30243.66,5513,,11364.5,
11225.01,266.56,1390.25,,30183.79,5542.1,,11471.8,
11106.65,259.68,1389.68,,30209.54,5561.77,,11595,
11068.12,268.81,1396.67,,30678.39,5603.91,,11338.5,
11134.79,263.69,1403.44,,31006.51,5743.7,,11390.4,
11224.7,263.93,1399.54,,31143.45,5774.07,,11210.4,
11192.59,267.29,1404.36,,31143.45,5876.29,,11197,
11160.17,270.16,1431.88,,31298.38,5841.89,,11264.7,
11225.32,274.17,1433.6,,31227.52,5790.2,,11125.7,
11244.89,274.4,1427.75,,31354.55,5845.67,,11194.9,
11257.43,269.91,1439.22,,31311.4,5975.66,,11254.1,
11144.27,271.52,1435.09,,31170.38,5966.4,,11454.1,
11200.54,265.87,1440.02,,31332.88,5964.85,,11378.7,
11203.6,267.1,1438.99,,31557.68,6033.43,,11194.5,
11405.76,265.52,1439.22,,31567.79,6085.43,,11217.8,
11391.08,266.89,1462.27,,31511.81,6072.28,,10397.5,
11476.71,270.01,1464.33,,31646.13,6075.6,,10602.5,
11484.66,272.14,1456.65,,31567.5,6137.02,,10249.5,
11452.86,272.43,1456.77,,31581.3,6099.04,,10451.8,
11497.12,273.84,1475.69,,31360.68,6078.45,,10557.6,
11357.51,275.07,1472.13,,31498.3,6101.84,,10601.3,
10997.93,274.45,1457.91,,31685.78,6118.1,,10880.5,
11122.65,271.18,1459.06,,31828.75,6156.32,,10836.5,
11253.26,272.44,1484.4,,31880.65,6191,,11028,
11522.56,268.59,1482.91,,32065.12,6138.99,,11026.7,
11572.2,263.93,1477.18,,32078.43,6092.67,,11111.8,
11511.08,250.78,1497.02,,32131.99,6101.65,,10984.5,
11551.1,257.29,1499.2,,31985.32,6030.3,,11066.6,
11582.43,249.08,1511.7,,31982.89,6092.9,,11030.6,
11722.98,247.18,1511.24,,32149.48,6061.51,,10957.2,
11560.72,249.69,1535.21,,32083.58,6061.51,,10926.8,
11489.36,230.05,1553.1,,32173.39,6025.3,,11144.6,
11351.3,228.57,1544.5,,32177.08,5932.54,,11139.9,
11251.71,218.84,1542.43,,31980.08,5976.87,,11107.4,
11008.17,228.97,1543.92,,32311.93,6011.03,,11077.6,
11029.89,221.92,1543,,32452.49,6044.48,,10892.6,
11032.99,219.58,1528.78,,32285.77,6012.01,,10849.8,
11028.02,211.84,1519.15,,31985.6,6022.56,,10949.6,
10738.87,215.58,1526.49,,31964.3,6031.99,,11033,
10940.53,220.58,1543,,32073.73,6083.01,,10962.7,
11041.05,218.78,1550.46,,32000.1,6083,,10909.3,
11003.2,226.34,1546.67,,31876.86,6170.02,,10818.5,
11013.44,223.03,1537.73,,31937.94,6208.66,,10910,
10963.8,225.25,1549.2,,31837.66,6207.5,,10889.1,
10905.79,222.46,1547.59,,31656.45,6149.32,,10898.7,
10957.6,218.33,1565.71,,31701.78,6261.7,,10753.4,
10699.16,219.08,1526.61,,31552.96,6276.6,,10732.8,
10643.63,222.04,1518.23,,31724.35,6324.6,,10835.8,
10425.21,227.39,1513.53,,32100.48,6363.1,,10964.5,
10519.84,224.86,1520.53,,32098.24,6332.5,,10907,
10718.09,234.21,1519.04,,32021.01,6274.53,,10929.9,
10561.41,233.79,1527.29,,31654.8,6289.16,,10734.2,
10514.57,235.63,1541.63,,31443.24,6285.36,,10697.5,
10219.52,239.07,1536.7,,31588.66,6277.85,,10702.2,
10304.84,240.57,1529.13,,31568.52,6226.55,,10617.3,
10225.73,229.29,1514.45,,31512.4,6253.86,,10573,
10092.63,234.3,1502.29,,32306.36,6221.91,,10597.7,
9862.12,239.33,1511.24,,32737.28,6177.73,,10746,
10038.65,235.51,1529.93,,32826.13,6175.14,,10817.9,
10128.31,237.48,1537.61,,32838.68,6194.51,,10863.8,
10137.93,240.81,1556.42,,33042.07,6198.56,,10833.4,
10164.92,238.4,1558.94,,33312.25,6193.9,,10816.9,
10367.2,231.08,1552.18,,33360.79,6164,,10987.6,
10170.5,233.99,1570.99,,32995.78,6141.28,,11088.8,
9796.03,233.57,1594.27,,33185.05,6154.68,,11082.8,
9856.53,238.16,1593.23,,32999.02,6151.95,,11030.8,
10010.73,238.47,1593.12,,33249.58,6143.16,,11019.2,
9928.82,234.38,1600.69,,33256.45,6136.6,,11081.7,
9947.13,232.69,1613.42,,33063.94,6068.42,,11107,
9811.24,222.82,1626.38,,33150.44,6020.66,,11200.6,
10131.41,224.13,1622.82,,33308.33,6034.27,,11157.1,
10630.6,217.24,1629.93,,33321.66,5988.91,,11264.7,
10595.23,220.35,1645.07,,33363.83,5901.57,,11059.8,
10680.24,221.08,1664.45,,33185.15,5901.57,,11086.9,
10907.34,228.55,1678.78,,33029.81,5936.92,,11092.5,
10866.7,227.79,1658.26,,32805.92,6044.35,,11225.8,
11119.86,230.68,1672.82,,33244.78,6143.01,,11196.6,
11112.72,232.98,1697.71,,33434.93,6112.43,,11143.2,
11025.85,231.27,1698.28,,33500.83,6053.91,,10993.6,
10936.11,232.63,1692.66,,33713.35,5968.35,,10958.7,
11018.72,231.52,1696.9,,33793.17,5924.36,,10866,
10980.25,235.47,1713.99,,33954.99,5933.3,,10865,
10921.92,237.93,1709.06,,34135.24,5904.5,,10952.8,
11221.93,237.79,1696.67,,34031.87,5954.35,,10904.5,
11164.84,240.42,1686.42,,33992.35,6008,,10855.3,
11033.92,240.42,1686.66,,34081.49,6032.99,,10959.7,
11114.27,237.45,1696.6,,33866.33,6024.79,,10982.8,
11111.48,236.04,1699.83,,33716.29,6036.16,,11059.9,
11186.56,240.37,1702.95,,33926.45,5991.83,,11002.5,
11287.08,242.84,1746.05,,33992.45,5967.23,,11020.9,
11125.13,244.29,1745.45,,33856.33,5940.45,,11002.6,
10923.55,245.09,1753.71,,34001.96,5892.28,,11084.4,
10305.77,242.88,1792.74,,34067.86,5892.28,,11063.3,
10582.51,241.17,1776.86,,33816.61,5865.51,,11181.8,
10767.42,236.62,1789.87,,33851.82,5874.17,,11177.1,
10674.96,237.22,1787.95,,34005.39,5882,,10890.1,
10844.05,237.74,1804.24,,34191.62,5905.52,,10929.6,
10906.1,234.18,1768.56,,34160.83,5905.52,,10911.8,
11124.82,229.02,1782.93,,34076.89,5905.52,,10921.4,
10945.5,222.78,1778.5,,34266.75,5896.67,,10802.7,
10888.1,226.75,1810.7,,33981.35,5889.81,,10800.1,
10733.91,222.1,1821.72,,33667.42,5864.45,,10628,
10811.78,217.75,1818.61,,33457.08,5820.72,,10609.1,
10731.12,213.27,1790.11,,33452.01,5720.52,,10711.2,
10480.13,208.14,1795.26,,33626.89,5707.09,,10845.3,
10412.49,204.9,1766.4,,33718.29,5791.3,,10798.3,
10577.86,214.14,1739.22,,33639.98,5817.62,,10865.3,
10603.63,211.04,1735.51,,33398.01,5811.69,,10699.9,
10536.75,214.18,1769.76,,33213.55,5795.52,,10707,
10367.78,202.76,1778.62,,33402.99,5794.45,,10705.6,
10545.97,203.62,1794.3,,32913.09,5855.95,,10651.8,
10609.37,200.56,1790.18,,33055.17,5875.7,,10585.9,
10807.78,192,1805.31,,33013.18,5881.68,,10681.4,
10934.57,198.5,1809.65,,33233.47,5873.6,,10789.9,
10769.74,196.7,1847.97,,33345.28,5896,,10962,
10777.28,200.26,1855.03,,33324.97,5896,,11071.4,
10626.85,196.62,1840.4,,33530.71,5923.31,,11134.6,
10542.55,187.37,1855.9,,33625.82,5955.39,,11127.5,
10422.27,193.32,1830.98,,33469.21,5988.8,,11164.4,
10535.35,186.4,1829.61,,33245.6,5913.19,,11104,
10323.92,184.98,1831.72,,32956.31,5884.07,,11181.9,
10299.24,188.1,1835.57,,32948.69,5875.09,,11165.7,
10527.13,195.09,1843.75,,33236.42,5944.68,,11166.8,
10522.33,195.09,1825.89,,33190.38,5974.59,,11158.4,
10652.2,194.95,1783.98,,33309.71,5944.94,,11176,
10794.76,190.73,1777.78,,33423.48,5901.18,,11213.5,
10815.3,188.07,1774.68,,33703.97,5993.88,,11312.5,
10735.57,183.35,1793.77,,33676.02,5953.35,,11436.5,
10812.86,185.39,1787.95,,33746.77,5912.6,,11478.8,
10668.72,179.81,1775.3,,33701.52,5912.6,,11424.6,
10614.06,180.72,1786.21,,33631.16,5861.65,,11338.9,
10564.21,174.38,1789.43,,33574.77,5822.79,,11379.5,
10621.84,171.6,1787.33,,33456.22,5745.89,,11328.2,
10687.95,173.3,1785.34,,33343.73,5740.55,,11159,
10714.82,177.33,1808.28,,33557.17,5670.12,,11106.6,
10449.3,180.38,1774.68,,33664.87,5610.28,,10957.2,
10557.84,184.03,1759.8,,33899.43,5554.19,,11077,
10435.16,180.5,1758.18,,34093.33,5524.37,,11040.5,
10497.74,183.42,1783.98,,34538.9,5568.91,,11025.6,
10376.12,187.57,1775.17,,34515.83,5582.87,,11212.6,
10404.75,187.09,1806.3,,34785.28,5569.76,,11223.6,
10542.99,190.3,1823.29,,34705.63,5594.59,,11236.4,
10504.46,188.27,1853.03,,34953.87,5600.58,,11251.7,
10527.79,185.47,1878.28,,34898.46,5657.3,,11369,
10398.04,183.11,1882.35,,34899.34,5661.5,,11567.9,
10447.89,180.91,1876.71,,34779.81,5609.35,,11621.6,
10560.67,185.48,1861.95,,34741.99,5632.36,,11594,
10483.6,186.82,1870.43,,34630.38,5579.3,,11586.7,
10481.47,184.11,1863.29,,34759.48,5551.82,,11592.4,
10635.98,180.99,1879.44,,34859.27,5556.39,,11622.1,
10646.58,181.11,1885.9,,34719.8,5567.3,,11546.7,
10727.19,176.09,1840.15,,34712.96,5606.94,,11603.5,
10783.76,176.5,1837.19,,34671.62,5741.99,,11636.1,
10788.71,173.98,1846.07,,34810.69,5655.02,,11759.4,
10812.75,170.31,1838.13,,35084.15,5645.19,,11902.4,
10804.27,168.68,1874.19,,35090.11,5606.44,,11921.2,
10739.92,163.34,1871.77,,35063.14,5606.44,,11951.9,
10696.08,157.51,1865.78,,35140.83,5595.01,,12014.6,
10843.87,165.6,1868.94,,35114.35,5660.2,,11905.5,
10733.56,166.71,1855.86,,34893.28,5684.38,,12133.1,
10685.12,168.99,1879.54,,34786.55,5681.59,,12106.8,
10699.97,162.42,1864.26,,34739.93,5727.33,,12250.6,
10516.48,162.93,1875.55,,34607.41,5713.32,,12242.5,
10586.13,165.2,1885.05,,34687.65,5726.8,,12218.4,
10511.17,161.18,1880.2,,34471.66,5730.29,,12330.4,
10521.98,160.16,1885.26,,34431.2,5785.97,,12490.7,
10606.95,163.09,1892.72,,34348.22,5800.95,,12396.2,
10687.53,164.58,1903.54,,34483.78,5800.95,,12436.8,
10706.58,169.84,1909.03,,34441.95,5762.84,,12510.1,
10767.75,170.71,1900.87,,34271.31,5739.82,,12444.7,
10867.01,172.66,1838.86,,34152.56,5751.3,,12492.4,
10976.89,171.86,1820.73,,34115.81,5739.97,,12473.6,
10905.83,173.04,1826.07,,34113.66,5739.97,,12388.4,
10908.76,170.18,1831.83,,34332.88,5731.13,,12262.8,
11027.8,167.99,1821.43,,34286.94,5781.4,,12192.2,
11176.14,165.95,1793.45,,34401.88,5781.74,,12405.5,
11067,167.46,1768.7,,34472.54,5798.15,,12477.6,
11008.39,162.82,1774.18,,34471.07,5804.33,,12529.3,
11055.64,164.94,1781.78,,34470.58,5790.47,,12559.4,
11046.48,161.45,1777.98,,34745.02,5752.03,,12502.7,
11079.81,165.82,1779.11,,34771.79,5750.48,,12775.5,
11139.15,164.76,1795.13,,34960.71,5780.39,,12735.3,
11144.65,168.46,1798.37,,35444.82,5764.53,,12751.2,
11182.74,171.84,1791.62,,35370.57,5781.07,,12771.9,
11192.63,171.19,1810.04,,35689.98,5793.25,,12806.3,
11252.84,170.82,1773.9,,35636.76,5793.9,,12943.7,
11215.1,166.84,1766.87,,35622.97,5788.64,,13004.8,
11103.01,168.87,1779.39,,35366.37,5739.37,,12889.4,
11215.1,169.34,1775.31,,35382.8,5736.16,,13042.8,
11238.78,168.71,1763.64,,35522.99,5726.04,,13056.9,
11260.61,169.71,1769.97,,35209.35,5713.36,,13167.2,
11310.64,171.13,1777,,35376.35,5650.75,,13099.6,
11259.87,169.38,1779.53,,35240.07,5656.63,,13116.8,
11220.65,169.88,1786.28,,34795.05,5635.43,,13239.4,
11195.49,177.72,1782.62,,35116.02,5658.21,,13485.3,
11233.23,181.2,1811.16,,34468.69,5730.12,,13531,
11182.18,181.88,1835.49,,34996.08,5752,,13310.8,
11087.47,180.99,1844.49,,35107.56,5732.79,,13393.9,
10927,182.88,1844.91,,35374.22,5690.44,,13517.6,
10808.52,179.55,1855.6,,35486.38,5699.76,,13456.3,
10789.29,181.1,1869.52,,35585.52,5691.5,,13434.2,
10687.92,184.46,1862.91,,35526.55,5670.93,,13491.6,
10765.52,188.22,1881.33,,35442.4,5615.63,,13102.7,
10847.37,194.36,1881.19,,35678.49,5601.48,,13144.2,
10808.15,190.72,1887.8,,35527.29,5601.24,,13342.5,
10631.32,192.23,1871.77,,35417.44,5557.8,,13189.6,
10628.36,190.34,1904.25,,35549.44,5547.37,,13053.3,
10824.06,184.38,1904.53,,35564.43,5525.22,,12784.1,
10650.92,183.76,1900.17,,35494.86,5557.63,,12937.5,
10700.13,180.96,1898.34,,35434,5630.51,,12815.4,
10719.74,184.69,1870.36,,35270.46,5608.34,,12766,
10784.48,179.73,1881.33,,35595.59,5577.27,,12846.6,
10724.92,185.38,1919.71,,35657.42,5576.36,,13131.4,
10596.54,183.63,1899.75,,35663.2,5606.31,,13331.5,
10568.43,181.91,1888.64,,35750.12,5583.45,,13341.6,
10524.4,180.14,1884.14,,35768.64,5588.23,,13404.1,
10413.79,178.91,1879.5,,35852.23,5601.35,,13480.8,
10034.58,183.61,1792.89,,35876.34,5602.1,,13451.5,
10192.18,180.61,1758.72,,35963.74,5586.44,,13203.4,
10238.8,183.95,1767.58,,35893.58,5542.41,,13222.8,
10089.71,186.56,1778.54,,36059.87,5504.14,,13443.9,
9975.02,187.72,1769.4,,36286.92,5453.09,,13420.2,
10142.98,184.32,1774.18,,36484.47,5484.63,,13454.9,
10226.59,186,1762.65,,36881.53,5483.78,,13198.1,
10271.72,184.2,1793.45,,36985.3,5489.38,,13191.5,
10393.07,181.7,1797.81,,37021.46,5490.88,,13289.2,
10326.48,177.3,1803.29,,37268.79,5468.5,,13293.9,
10380.12,172.56,1768.56,,37132.68,5457,,13766.7,
10590.62,172.36,1769.69,,37303.87,5433.59,,13830.7,
10835.77,170.82,1755.2,,37494.17,5414.52,,13856.4,
10971.14,169.89,1767.58,,37654.29,5396.1,,13868.2,
10899.47,169.72,1782.9,,37858.11,5395.47,,13732.8,
10880.51,167.03,1781.21,,37724.06,5377.14,,13692.8,
10817.95,169.54,1774.18,,37752.67,5333.19,,13610.3,
10977.21,168.77,1784.45,,37803.53,5318.67,,13379.6,
10952.18,168.72,1784.45,,38062.42,5326.69,,13294.9,
10907.06,171.07,1803.85,,38180.7,5325.76,,13403.3,
10834.25,168.43,1796.82,,38271.04,5290.46,,13285.4,
10602.95,164.66,1793.17,,38586.18,5291.02,,13288.4,
10517.25,162.59,1798.37,,38439.1,5247.15,,13321.8,
10681.06,160.23,1800.2,,38512,5247.15,,13451.1,
10707.6,163.41,1831.69,,38215.48,5247.15,,13548.4,
10656.03,158.83,1836.19,,38040.37,5215.28,,13660.5,
10629.87,156.37,1837.04,,38423.62,5223.06,,13643.5,
10462.65,157.43,1811.02,,38681.31,5248.54,,13454.2,
10494.5,155.76,1805.68,,38801.63,5262.03,,13462.6,
10399.32,149.78,1808.35,,38876.94,5303.27,,13240,
10470.23,147.95,1834.93,,38915.87,5345.52,,13113.3,
10546.07,143.61,1832.36,,38712.88,5381.47,,13144.6,
10507.58,151.19,1841.82,,38274.76,5386.86,,13102.9,
10629.11,145.58,1845.47,,38294.96,5421.68,,13106.3,
10414.49,150.5,1851.8,,37951.46,5492.52,,13411.3,
10373.54,148.99,1878.37,,37696.51,5535.44,,13444.9,
10560.95,149.73,1877.71,,38170.13,5510.77,,13375.7,
10898.72,148.88,1894.26,,37516.77,5480.29,,13520.3,
10664.38,154.41,1892.44,,36850.36,5507.33,,13541.8,
10617.36,151.56,1899.04,,36821.14,5555.09,,13546.6,
10712.91,150.24,1891.59,,36729.46,5510.96,,13398.7,
10725.8,149.63,1886.53,,36836.54,5499.76,,13507.3,
10768.27,146.64,1892.29,,37257.01,5499.76,,13450.1,
10794.44,144.49,1895.95,,37378.02,5524.79,,13410.8,
10674.99,139.52,1893.7,,36778.98,5547.28,,13416.4,
